"UNIT NUMBER","total_predicted_cost","total_actual_cost","avg_repair_duration","work_order_count","last_service_date","strategy","estimated_savings"
"11300150",6729.43301656674,6208.924077,428,11,6-11-24,"Consider Replacement",1682.35825414169
"11300154",4842.40420715943,4032.902792,15.1666666666667,12,12-10-24,"Monitor Closely",484.240420715943
"11300155",5512.79019397456,2839.6842663025,26.6666666666667,9,11-12-24,"Monitor Closely",551.279019397456
"11300156",787.903855641104,1324.340637675,30.7142857142857,7,12-12-24,"Monitor Closely",78.7903855641104
"11300157",5535.08692541078,5962.238636975,17.5,28,11-04-24,"Monitor Closely",553.508692541078
"11300158",3554.22934910303,3652.7494713725,50.235294117647,17,12-06-24,"Monitor Closely",355.422934910303
"11300159",4849.64960974637,4334.95138514,58.2857142857143,21,12-11-24,"Monitor Closely",484.964960974637
"11300160",9747.65254332364,10091.148058,23.1538461538461,26,12-02-24,"Monitor Closely",974.765254332364
"11300161",4992.75122657582,2652.436666,10.8571428571429,14,11-12-24,"Monitor Closely",499.275122657582
"11300162",4480.41349512847,3072.96111,20.6842105263158,19,10-09-24,"Monitor Closely",448.041349512847
"11300163",6153.39005173992,9298.038889,26.8888888888889,18,11-12-24,"Monitor Closely",615.339005173992
"11300165",5084.86018426962,4209.384445,13.125,16,11-06-24,"Monitor Closely",508.486018426962
"11300227",8051.44365461796,6175.6403,7.16666666666667,30,12-11-24,"Monitor Closely",805.144365461796
"11301383",8677.4335092453,11238.9589,122.181818181818,11,9-10-24,"Consider Replacement",2169.35837731132
"11301384",4094.31905940899,4144.48685,27.6363636363636,11,11-06-24,"Monitor Closely",409.431905940899
"11301385",1834.13214009152,1647.64075,36.8,5,10-11-24,"Monitor Closely",183.413214009152
"11301386",4474.6474147523,3224.0997,33.2222222222222,9,10-08-24,"Monitor Closely",447.46474147523
"11301387",940.875199836342,580.525,0,4,11-04-24,"Keep as-it is",0
"11301396",3370.22536996938,3591.5862,100.666666666667,9,5-06-24,"Monitor Closely",337.022536996938
"11301397",4377.13050628738,4278.984,78.1818181818182,11,4-11-24,"Monitor Closely",437.713050628738
"11301399",4532.59423310712,8358.453375,45.1428571428571,14,12-06-24,"Monitor Closely",453.259423310712
"11301400",2544.16846301478,1828.426975,57.375,8,9-10-24,"Monitor Closely",254.416846301478
"11301401",2039.80195902283,1285.033025,46,4,10-10-24,"Monitor Closely",203.980195902283
"11301541",5916.77234871913,4627.4385,67.3333333333333,9,12-11-24,"Consider Replacement",1479.19308717978
"11301543",3585.26852761426,4467.745,79.6,5,11-12-24,"Monitor Closely",358.526852761426
"11301579",4734.00183576812,2049.204434,22.875,16,9-11-24,"Monitor Closely",473.400183576812
"11301582",1328.68507258582,1171.564118,0,4,12-03-24,"Keep as-it is",0
"11301583",3397.00415569357,2506.102227,3.875,8,12-03-24,"Monitor Closely",339.700415569357
"11301584",6954.91849972281,6334.921024,51.5,16,11-08-24,"Consider Replacement",1738.7296249307
"11400033",5398.47608473861,13520.324965,61.25,12,12-10-24,"Consider Replacement",1349.61902118465
"11400035",2628.54815603617,2846.294209,70.4615384615385,13,12-05-24,"Monitor Closely",262.854815603617
"11400037",3025.01255147339,1931.995877,22.75,8,12-11-24,"Monitor Closely",302.501255147339
"11400038",2023.78887830265,789.717778,0,6,12-10-24,"Keep as-it is",0
"11400039",9674.80162317569,17734.58503,10.9285714285714,14,12-12-24,"Monitor Closely",967.480162317569
"11400040",4307.74574898943,2157.101652,15.3333333333333,12,10-11-24,"Monitor Closely",430.774574898943
"11400043",1650.77889839342,1402.557631,6.2,5,11-07-24,"Keep as-it is",0
"11400044",2246.81867769891,2420.335755,45.7,10,11-07-24,"Monitor Closely",224.681867769891
"11400045",6365.80577293449,5258.236965,41.5,14,12-09-24,"Monitor Closely",636.580577293449
"11400046",2578.41975581266,2031.008548,0,7,9-03-24,"Keep as-it is",0
"11400047",2467.39164057744,2289.064101,86.1666666666667,6,9-05-24,"Monitor Closely",246.739164057744
"11400049",635.704226195397,360.505933,121.333333333333,3,5-08-24,"Monitor Closely",63.5704226195397
"11400050",2796.4913213974,2918.346397,16.6363636363636,11,10-09-24,"Keep as-it is",0
"11400051",1043.5491162248,3080.391873,25.5,6,11-07-24,"Monitor Closely",104.35491162248
"11400052",4102.14132483341,3601.564112,67.875,8,7-05-24,"Monitor Closely",410.214132483341
"11400053",5948.13435452434,4800.889367,4.13333333333333,15,11-01-24,"Monitor Closely",594.813435452434
"11400054",2295.31792689476,3126.166825,15,8,8-05-24,"Keep as-it is",0
"11400055",2307.63046571701,3104.996197,183.428571428571,7,6-06-24,"Monitor Closely",230.763046571701
"11400056",2455.59862123349,2954.358757,0,7,12-03-24,"Keep as-it is",0
"11400057",3835.27921495159,3246.050536,0,6,7-03-24,"Monitor Closely",383.527921495159
"11400058",4488.66180540038,4194.832025,25.7142857142857,14,11-07-24,"Monitor Closely",448.866180540038
"11400061",3739.48341842494,4515.9969,11.8333333333333,18,9-10-24,"Monitor Closely",373.948341842494
"11400064",553.092910546879,130.244445,0,2,5-01-24,"Keep as-it is",0
"11400094",327.288888994222,327.288889,0,2,5-01-24,"Keep as-it is",0
"11400109",1970.33064522174,1352.064467,30.5,6,7-03-24,"Monitor Closely",197.033064522174
"11400110",1257.40274945035,1539.835555,15.3333333333333,6,12-06-24,"Keep as-it is",0
"11400111",3119.89273956192,3240.1243612325,6.2,10,12-11-24,"Monitor Closely",311.989273956192
"11400112",3476.64124919293,2557.577702535,0,14,12-10-24,"Monitor Closely",347.664124919293
"11400113",4001.27454255973,2719.698632605,0,19,11-04-24,"Monitor Closely",400.127454255973
"11400114",1693.65424772382,2300.29111,0,10,11-11-24,"Keep as-it is",0
"11400115",6350.56708290229,9050.237777,42.4358974358974,39,8-06-24,"Monitor Closely",635.056708290229
"11400116",6013.97631682727,4720.536388,77.6666666666667,24,12-03-24,"Consider Replacement",1503.49407920682
"11400117",6035.34966042952,5283.992223,46.6315789473684,19,10-04-24,"Consider Replacement",1508.83741510738
"11400118",4908.47794581235,3794.139446,31.5,18,12-04-24,"Monitor Closely",490.847794581235
"11400119",3765.77790204939,4623.002221,18.7391304347826,23,11-04-24,"Monitor Closely",376.577790204939
"11400154",266.296548385951,99.7754,0,1,12-09-24,"Keep as-it is",0
"11400155",3907.04648519753,2428.19290071,5.45454545454546,11,9-09-24,"Monitor Closely",390.704648519753
"11400157",4140.69580520887,6126.556866075,27.7272727272727,11,12-10-24,"Monitor Closely",414.069580520887
"11400158",2301.5725866201,2505.893821425,0,7,11-04-24,"Keep as-it is",0
"11400159",1329.14716523379,2909.332386435,25.1666666666667,6,11-06-24,"Monitor Closely",132.914716523379
"11400160",4738.5688767466,9420.538854285,15.4375,16,12-05-24,"Monitor Closely",473.85688767466
"11400161",7577.26090494801,6532.70940786,23.8888888888889,18,12-12-24,"Monitor Closely",757.726090494801
"11400162",4323.31974368383,3735.53571894,5.16666666666667,12,11-11-24,"Monitor Closely",432.331974368383
"11400163",2117.95387611579,995.38923357,6,5,10-07-24,"Keep as-it is",0
"11400164",19007.286543871,36486.26750502,41.625,32,12-11-24,"Monitor Closely",1900.7286543871
"11400165",11206.5043289336,10151.80956927,20.3333333333333,30,12-10-24,"Monitor Closely",1120.65043289336
"11400166",6703.12291681984,6529.896922845,27.0555555555556,18,12-12-24,"Monitor Closely",670.312291681984
"11400167",18128.886808608,13940.30447931,90.24,50,12-12-24,"Consider Replacement",4532.22170215201
"11400168",3522.44789660139,2068.34685393,6.77777777777778,9,12-10-24,"Monitor Closely",352.244789660139
"11400169",3257.66642831545,5727.258784635,15.2142857142857,14,12-04-24,"Monitor Closely",325.766642831545
"11400170",8849.33218159055,8378.70230715,110,10,6-12-24,"Consider Replacement",2212.33304539764
"11400173",3161.20179495693,3140.218497,27.5555555555556,9,12-03-24,"Monitor Closely",316.120179495693
"11400174",6139.06493048082,7701.511775,87.7647058823529,17,10-04-24,"Consider Replacement",1534.7662326202
"11400175",1828.53597813254,1228.735902,0,9,12-10-24,"Keep as-it is",0
"11400176",3303.55278560833,1877.41635,23.5555555555556,9,12-12-24,"Monitor Closely",330.355278560833
"11400199",511.234385595351,150.555555,123,2,1-05-24,"Monitor Closely",51.1234385595351
"11400212",3203.01271897467,3494.03065,38.375,8,9-06-24,"Monitor Closely",320.301271897467
"11400213",2777.31550102069,3262.3344,117.571428571429,7,10-04-24,"Monitor Closely",277.731550102069
"11400214",3498.9278567471,6674.5195,78.1,10,8-01-24,"Monitor Closely",349.89278567471
"11400215",5545.16633101185,5204.19405,35.3846153846154,13,10-09-24,"Monitor Closely",554.516633101185
"11400308",4762.68825200454,2351.13585,12.3,10,12-09-24,"Monitor Closely",476.268825200454
"11400309",3328.24125881904,1387.09415,71.875,8,11-01-24,"Monitor Closely",332.824125881904
"11400311",2937.88915139485,3708.04235,30.7142857142857,7,11-08-24,"Monitor Closely",293.788915139485
"11400317",4025.68611175428,2638.698125,23,12,11-07-24,"Monitor Closely",402.568611175428
"11400318",6828.6805196359,5680.927475,16.1333333333333,15,12-04-24,"Monitor Closely",682.868051963591
"11400319",1756.99845177101,559.9626,45.75,4,7-12-24,"Monitor Closely",175.699845177101
"11400320",2630.10247989127,1588.53025,122.333333333333,6,10-01-24,"Monitor Closely",263.010247989127
"11400321",1435.36747132445,1144.287975,46,4,8-08-24,"Monitor Closely",143.536747132445
"11400326",2539.32590954482,3456.227865,47.4444444444444,9,11-06-24,"Monitor Closely",253.932590954482
"11400394",4417.80510958042,5329.217111,61.25,4,10-04-24,"Monitor Closely",441.780510958042
"11400397",5060.50518026803,6236.362508925,34.5,16,12-09-24,"Monitor Closely",506.050518026803
"11400403",6065.072767616,3311.39059536,16.2666666666667,15,12-05-24,"Monitor Closely",606.5072767616
"11400414",2940.0401450497,6120.4953,61.1428571428571,7,12-04-24,"Monitor Closely",294.00401450497
"11400415",3847.72524645341,3012.228275,8.45454545454546,11,12-02-24,"Monitor Closely",384.772524645341
"11401264",5402.48309367085,3804.77495615,25.3846153846154,13,11-07-24,"Monitor Closely",540.248309367085
"11401265",2291.68113646635,1578.34600254,0,6,6-12-24,"Keep as-it is",0
"11401267",8902.98122805042,14906.71272754,41.3636363636364,11,12-11-24,"Monitor Closely",890.298122805042
"11401268",2545.37433451771,2413.862732505,35.9090909090909,11,11-04-24,"Monitor Closely",254.537433451771
"11401269",2681.6828305917,1366.22266377,10,6,9-12-24,"Keep as-it is",0
"11401270",4904.12461725799,4596.83710615,30.4285714285714,7,11-05-24,"Monitor Closely",490.412461725799
"11401271",45.6147941152531,211.627333215,0,2,8-05-24,"Keep as-it is",0
"11401313",4730.8252404635,3699.3324,30,11,12-02-24,"Monitor Closely",473.08252404635
"11401314",1451.97336322778,928.5341123,0,5,10-08-24,"Keep as-it is",0
"11401316",1288.22432629608,1153.92218008,20.3333333333333,3,12-09-24,"Monitor Closely",128.822432629608
"11401317",10032.6977353333,9337.76971572,119.153846153846,26,12-10-24,"Consider Replacement",2508.17443383333
"11401318",2545.57544345316,2425.68762246,7.75,4,8-09-24,"Keep as-it is",0
"11401319",815.32123154321,390.04858516,51,3,8-06-24,"Monitor Closely",81.532123154321
"11401321",6477.56610709975,4167.88421016,64.6470588235294,17,12-02-24,"Consider Replacement",1619.39152677494
"11401325",4049.00556133775,3086.459045715,0,10,12-09-24,"Monitor Closely",404.900556133775
"11401434",6523.15247640702,2451.820425,6.88888888888889,9,12-10-24,"Monitor Closely",652.315247640702
"11401435",12334.47995345,10063.50975,102.466666666667,15,12-11-24,"Consider Replacement",3083.61998836249
"11401462",7904.23767239106,6417.197625,56.6,15,9-03-24,"Consider Replacement",1976.05941809777
"11401463",7545.30812026457,5378.41725,21.2307692307692,13,12-10-24,"Monitor Closely",754.530812026457
"11401469",3202.50488332425,4320.714511,36.4,5,12-10-24,"Monitor Closely",320.250488332425
"11401484",2504.22204665936,1164.946653,5,6,10-09-24,"Keep as-it is",0
"11401485",2612.32364267795,2133.9519,26.625,8,12-09-24,"Monitor Closely",261.232364267795
"11500006",2088.74818788327,2180.835556,0,8,11-06-24,"Keep as-it is",0
"11500007",2002.7690673709,1328.044443,0,4,5-08-24,"Keep as-it is",0
"11500009",3507.01896935164,5155.953333,25.1428571428571,7,7-11-24,"Monitor Closely",350.701896935164
"11500033",2731.14901866634,3258.610378575,0,7,8-12-24,"Keep as-it is",0
"11500058",10828.0196869266,17197.98417036,77.35,20,12-04-24,"Consider Replacement",2707.00492173165
"11500059",1611.68754551751,1049.85806643,5.16666666666667,6,11-02-24,"Keep as-it is",0
"11500060",10635.5464935832,9929.80025289,39.4615384615385,26,8-09-24,"Monitor Closely",1063.55464935832
"11500061",16771.7767040113,15184.90193646,19.0952380952381,42,12-05-24,"Monitor Closely",1677.17767040113
"11500064",5448.68009020041,11206.41861,32.6923076923077,13,12-11-24,"Monitor Closely",544.868009020041
"11500066",2481.5833629937,2080.936459,26.75,8,11-06-24,"Monitor Closely",248.15833629937
"11500070",3302.38726340365,1880.233938,13,7,10-07-24,"Monitor Closely",330.238726340365
"11500071",4372.64104929474,4053.33381,6,10,12-11-24,"Monitor Closely",437.264104929474
"11500072",13617.5728133511,12640.412703,33.1818181818182,11,9-11-24,"Monitor Closely",1361.75728133511
"11500074",1360.94668803213,764.825,0,6,12-11-24,"Keep as-it is",0
"11500076",3549.34554550146,1452.644624,502.5,8,10-11-24,"Monitor Closely",354.934554550146
"11500077",2256.63993376487,2826.163655,15.3333333333333,6,11-12-24,"Keep as-it is",0
"11500078",3246.63261812939,2536.382911,55.9230769230769,13,11-04-24,"Monitor Closely",324.663261812939
"11500081",2056.46334604583,8307.751796,0,5,10-03-24,"Keep as-it is",0
"11500082",5117.9817561291,3089.240914,32.5384615384615,13,11-08-24,"Monitor Closely",511.79817561291
"11500083",73.7317766342579,129.484433,0,1,1-05-24,"Keep as-it is",0
"11500084",3279.13809761964,3106.573977,42.1428571428571,7,9-12-24,"Monitor Closely",327.913809761964
"11500086",4975.766542528,2820.901525,68.75,12,11-06-24,"Monitor Closely",497.5766542528
"11500087",4667.536319695,3278.193146,60.3333333333333,12,11-04-24,"Monitor Closely",466.7536319695
"11500088",1572.50770479268,1942.160078,10,6,7-11-24,"Keep as-it is",0
"11500089",6376.97199272995,3376.553612,13.1428571428571,14,7-03-24,"Monitor Closely",637.697199272995
"11500090",8052.58076235893,7990.46568,148.5,16,11-01-24,"Consider Replacement",2013.14519058973
"11500091",3733.96374980915,3004.006249,0,8,12-05-24,"Monitor Closely",373.396374980915
"11500092",2585.54006630155,2676.420548,10,6,7-05-24,"Keep as-it is",0
"11500095",1586.83092160704,575.7777670325,0,4,8-05-24,"Keep as-it is",0
"11500100",3932.97169705912,1954.690898,85.8125,16,9-05-24,"Monitor Closely",393.297169705912
"11500102",6262.1423398844,7656.47306958,9,20,8-12-24,"Monitor Closely",626.21423398844
"11500103",2771.36259466455,1712.5338086975,6.1,10,9-09-24,"Keep as-it is",0
"11500104",3363.79496135916,2685.2302565125,12.9166666666667,12,12-10-24,"Monitor Closely",336.379496135916
"11500105",4874.67905441648,3419.4785852625,17.8333333333333,12,12-03-24,"Monitor Closely",487.467905441648
"11500107",17153.8493514563,15277.295,72.8,10,11-12-24,"Consider Replacement",4288.46233786407
"11500132",1268.98139421694,829.695822,12,5,9-09-24,"Keep as-it is",0
"11500133",1680.27503470595,1227.924789,10,3,6-06-24,"Keep as-it is",0
"11500138",3407.64047192667,3649.43202,35.5833333333333,12,12-04-24,"Monitor Closely",340.764047192667
"11500139",3587.32336583913,2610.229675,0,10,9-09-24,"Monitor Closely",358.732336583913
"11500140",8358.89552687008,4467.85,24.4,5,9-11-24,"Monitor Closely",835.889552687008
"11500141",9743.34811027863,6380.174286,19.5454545454545,22,12-10-24,"Monitor Closely",974.334811027863
"11500142",3619.77431000689,4687.7147,52.75,8,10-07-24,"Monitor Closely",361.977431000689
"11500143",2580.83072302643,3789.07,129.125,8,12-04-24,"Monitor Closely",258.083072302643
"11500145",2074.0058231144,3413.637623,157.5,6,9-04-24,"Monitor Closely",207.40058231144
"11500146",1564.82861486248,892.908622,199.857142857143,7,12-02-24,"Monitor Closely",156.482861486248
"11500169",3691.55126408246,6262.431525,130,8,9-03-24,"Monitor Closely",369.155126408246
"11500170",1615.94414941033,1306.66095,61.5,2,4-09-24,"Monitor Closely",161.594414941033
"11500171",2383.61567772657,970.277175,13.5555555555556,9,12-10-24,"Keep as-it is",0
"11500191",15857.70182648,21005.411912,78.4444444444444,27,12-09-24,"Consider Replacement",3964.42545661999
"11500192",3562.91688106683,5767.946687,46,8,11-11-24,"Monitor Closely",356.291688106683
"11500193",2707.03212839216,8757.404846,0,8,12-12-24,"Keep as-it is",0
"11500194",4363.05363591685,5353.277222,42.9,10,12-09-24,"Monitor Closely",436.305363591685
"11500234",7924.36664675446,8941.24418712,15.2,20,12-11-24,"Monitor Closely",792.436664675447
"11500235",5552.75431021202,5143.33525857,7,8,11-11-24,"Monitor Closely",555.275431021202
"11500236",13794.9263300981,10061.83422642,11.8333333333333,36,12-10-24,"Monitor Closely",1379.49263300981
"11500237",2581.94365295515,3522.810549645,20.1111111111111,9,11-09-24,"Keep as-it is",0
"11500238",1684.54378372361,1475.54765,24.8,5,10-08-24,"Monitor Closely",168.454378372361
"11500239",3175.79573731479,2161.127575,12.75,12,9-11-24,"Monitor Closely",317.579573731479
"11500240",704.090635285191,641.028377,0,2,12-06-24,"Keep as-it is",0
"11500241",5583.48031640422,4785.4281,95.8181818181818,11,12-09-24,"Consider Replacement",1395.87007910105
"11500242",5594.5264069199,5961.770499,71.3888888888889,18,10-07-24,"Consider Replacement",1398.63160172998
"11500243",1979.69267376176,1808.269689,107,8,12-10-24,"Monitor Closely",197.969267376176
"11500244",2773.98170005773,2425.522625,3.44444444444444,9,12-05-24,"Keep as-it is",0
"11500260",9052.86720502926,10098,6.33333333333333,24,12-11-24,"Monitor Closely",905.286720502926
"11500271",1870.80167729689,2376.0875,0,2,10-01-24,"Keep as-it is",0
"11500285",1044.84197236896,1553.907777,0,3,3-07-24,"Keep as-it is",0
"11500286",6099.96260666576,6328.022899,132.928571428571,14,12-04-24,"Consider Replacement",1524.99065166644
"11500340",3108.84811461005,3881.8472,23,8,10-04-24,"Monitor Closely",310.884811461005
"11501852",2772.19385876599,300.640725,24.4,5,11-07-24,"Monitor Closely",277.219385876599
